eps_min,eps_max,teps_min,teps_max,x_min,x_max,score_min,score_max,alpha_
-3.755223035812378,3.5017011165618896,-3.7552037239074707,3.5017120838165283,-3.745140790939331,3.561800241470337,-0.24455784261226654,0.2700101137161255,0.0175
-3.7550384998321533,3.5015101432800293,-3.7550365924835205,3.501506805419922,-3.7456319332122803,3.562790632247925,-0.024348976090550423,0.028475429862737656,0.0176
-3.7549729347229004,3.501095771789551,-3.754964828491211,3.501095771789551,-3.7461278438568115,3.563782215118408,-0.010753406211733818,0.014597314409911633,0.0177
-3.7546770572662354,3.5006141662597656,-3.754671812057495,3.5006144046783447,-3.7466297149658203,3.5647761821746826,-0.014028026722371578,0.017039602622389793,0.0178
-3.7544307708740234,3.500209093093872,-3.7544338703155518,3.500209331512451,-3.7471375465393066,3.565772533416748,-0.006251646671444178,0.011542607098817825,0.017900000000000003
-3.754289388656616,3.4997572898864746,-3.754289150238037,3.4997568130493164,-3.7476508617401123,3.5667710304260254,-0.008762722834944725,0.007695640902966261,0.018
-3.754037618637085,3.4995291233062744,-3.7540228366851807,3.499523639678955,-3.748168706893921,3.5677716732025146,-0.015204135328531265,0.016526710242033005,0.0181
-3.753711700439453,3.4992778301239014,-3.7537126541137695,3.4992780685424805,-3.7486894130706787,3.5687739849090576,-0.005817640107125044,0.005016478709876537,0.0182
-3.7538321018218994,3.4989001750946045,-3.753829002380371,3.4989023208618164,-3.7492151260375977,3.5697782039642334,-0.02636798657476902,0.01966368965804577,0.0183
-3.7534279823303223,3.4985058307647705,-3.7534291744232178,3.498507022857666,-3.7497472763061523,3.570781946182251,-0.005351979285478592,0.006308421492576599,0.018400000000000003
-3.7532103061676025,3.498076915740967,-3.7534191608428955,3.498457908630371,-3.7502877712249756,3.5717883110046387,-3.152733325958252,2.3057799339294434,0.0185
-3.753145694732666,3.4976017475128174,-3.7531425952911377,3.497602939605713,-3.750833511352539,3.57279634475708,-0.0096599031239748,0.009455366991460323,0.018600000000000002
-3.7528257369995117,3.497237205505371,-3.7528271675109863,3.4972376823425293,-3.7513837814331055,3.573806047439575,-0.008388934656977654,0.007928910665214062,0.018699999999999998
-3.752448797225952,3.497145891189575,-3.752451181411743,3.4971439838409424,-3.7519371509552,3.574817180633545,-0.05603354796767235,0.03834076225757599,0.0188
-3.7522153854370117,3.496976137161255,-3.7522153854370117,3.496976137161255,-3.752490282058716,3.5758299827575684,-0.014205141924321651,0.010200965218245983,0.018900000000000004
-3.7518410682678223,3.4968161582946777,-3.7518415451049805,3.4968152046203613,-3.7530453205108643,3.57684588432312,-0.007463148795068264,0.006381457205861807,0.019
-3.7515108585357666,3.4965734481811523,-3.7513816356658936,3.4965550899505615,-3.753603935241699,3.5778632164001465,-0.40821006894111633,0.6827612519264221,0.019100000000000002
-3.7511684894561768,3.496248960494995,-3.7512056827545166,3.49625301361084,-3.754166841506958,3.5788824558258057,-0.31003332138061523,0.5671396255493164,0.019200000000000002
-3.7508974075317383,3.495911121368408,-3.7508459091186523,3.4958906173706055,-3.754734516143799,3.5799031257629395,-0.16299676895141602,0.1895793080329895,0.0193
-3.7506399154663086,3.4955649375915527,-3.750636339187622,3.4955646991729736,-3.7553069591522217,3.5809240341186523,-0.006723321042954922,0.006450406741350889,0.0194
-3.750429630279541,3.495300054550171,-3.750436544418335,3.4953012466430664,-3.7558846473693848,3.5819475650787354,-0.0393800288438797,0.04538491368293762,0.0195
-3.75008225440979,3.494994878768921,-3.7500827312469482,3.494994878768921,-3.7564642429351807,3.5829720497131348,-0.010854714550077915,0.006835955660790205,0.019600000000000003
-3.7496445178985596,3.4947075843811035,-3.749640703201294,3.4947104454040527,-3.7570455074310303,3.5839991569519043,-0.08200667053461075,0.08859608322381973,0.019700000000000002
-3.74910831451416,3.4944586753845215,-3.749119281768799,3.4944663047790527,-3.7576303482055664,3.5850274562835693,-0.030551336705684662,0.02150457724928856,0.0198
-3.748591423034668,3.4940850734710693,-3.74859356880188,3.4940826892852783,-3.7582199573516846,3.5860581398010254,-0.06965427845716476,0.04899737611413002,0.0199
-3.748307704925537,3.493651866912842,-3.748344898223877,3.4936535358428955,-3.7588143348693848,3.5870893001556396,-0.025046342983841896,0.026530083268880844,0.02
-3.7481234073638916,3.4932498931884766,-3.7481276988983154,3.493267059326172,-3.759416341781616,3.588121175765991,-0.050402700901031494,0.05632256343960762,0.0201
-3.7478275299072266,3.493051767349243,-3.747823715209961,3.493051052093506,-3.7600231170654297,3.5891520977020264,-0.004121561534702778,0.0025473246350884438,0.020200000000000003
-3.747565269470215,3.492894172668457,-3.7475626468658447,3.492894172668457,-3.7606332302093506,3.590184211730957,-0.004092531278729439,0.005310657434165478,0.020300000000000002
-3.7471346855163574,3.492400646209717,-3.7471258640289307,3.492393732070923,-3.761246681213379,3.591217517852783,-0.297861248254776,0.21716974675655365,0.0204
-3.7466659545898438,3.4921436309814453,-3.7466652393341064,3.492143392562866,-3.7618634700775146,3.5922534465789795,-0.007832981646060944,0.005918989423662424,0.0205
-3.7462353706359863,3.4918053150177,-3.7462353706359863,3.4918041229248047,-3.762486219406128,3.5932888984680176,-0.00389605900272727,0.0028635894414037466,0.0206
-3.7459211349487305,3.49145770072937,-3.7459158897399902,3.491454839706421,-3.7631149291992188,3.594325542449951,-0.06304975599050522,0.06250027567148209,0.020700000000000003
-3.7455644607543945,3.4912078380584717,-3.745563507080078,3.491206169128418,-3.763749122619629,3.595362901687622,-0.016089731827378273,0.016103405505418777,0.0208
-3.7450625896453857,3.4907515048980713,-3.745088815689087,3.490696430206299,-3.764390230178833,3.5963993072509766,-0.14704877138137817,0.13583886623382568,0.020900000000000002
-3.7447352409362793,3.4904379844665527,-3.7447385787963867,3.490476131439209,-3.7650351524353027,3.5974364280700684,-0.029527300968766212,0.025110097602009773,0.021
-3.74423885345459,3.490123987197876,-3.744255304336548,3.4902353286743164,-3.7656846046447754,3.598475217819214,-0.2593238055706024,0.14835050702095032,0.0211
-3.743813991546631,3.4898359775543213,-3.7438137531280518,3.4898359775543213,-3.7663373947143555,3.5995137691497803,-0.006999672390520573,0.009455700404942036,0.021200000000000004
-3.7432761192321777,3.489546060562134,-3.743259906768799,3.489532232284546,-3.7669944763183594,3.600553274154663,-0.031662508845329285,0.04699133709073067,0.0213
-3.742818593978882,3.4894137382507324,-3.7428195476531982,3.489412546157837,-3.7676544189453125,3.601592540740967,-0.026054836809635162,0.021124597638845444,0.021400000000000002
-3.7425267696380615,3.489032745361328,-3.742448568344116,3.488894462585449,-3.7683169841766357,3.6026339530944824,-0.668185830116272,0.7301055192947388,0.0215
-3.7418973445892334,3.4887988567352295,-3.7418973445892334,3.488797903060913,-3.768980026245117,3.6036770343780518,-0.010727756656706333,0.011728954501450062,0.0216
-3.741262435913086,3.4885599613189697,-3.7412939071655273,3.488579034805298,-3.769644260406494,3.604722023010254,-0.324405699968338,0.2819474935531616,0.021700000000000004
-3.7407491207122803,3.488321304321289,-3.7407565116882324,3.4883198738098145,-3.770313262939453,3.6057684421539307,-0.08727772533893585,0.09413520991802216,0.0218
-3.740368604660034,3.4878571033477783,-3.7403652667999268,3.487856864929199,-3.7709884643554688,3.6068148612976074,-0.013101283460855484,0.0136586157605052,0.021900000000000003
-3.739985227584839,3.4875235557556152,-3.739983081817627,3.48752498626709,-3.7716708183288574,3.6078598499298096,-0.01136164553463459,0.008287338539958,0.022
-3.739652395248413,3.4872074127197266,-3.7396531105041504,3.4872090816497803,-3.7723588943481445,3.608903646469116,-0.029697885736823082,0.024153387174010277,0.0221
-3.7393624782562256,3.486880302429199,-3.739360809326172,3.486879348754883,-3.773049831390381,3.6099469661712646,-0.007368999533355236,0.005979129578918219,0.022200000000000004
-3.7388195991516113,3.4866158962249756,-3.7388193607330322,3.486612319946289,-3.773742914199829,3.6109912395477295,-0.007067178841680288,0.007757491432130337,0.0223
-3.738302230834961,3.4864072799682617,-3.7383358478546143,3.486400604248047,-3.7744367122650146,3.61203670501709,-0.15401431918144226,0.1070072278380394,0.022400000000000003
-3.7377865314483643,3.486128330230713,-3.7377889156341553,3.486128568649292,-3.7751331329345703,3.6130828857421875,-0.002052352298051119,0.0015747214201837778,0.0225
-3.737504243850708,3.4858009815216064,-3.7375099658966064,3.4858052730560303,-3.7758333683013916,3.614128351211548,-0.01817406713962555,0.02336670644581318,0.022600000000000002
-3.7369229793548584,3.4853813648223877,-3.736923933029175,3.485381603240967,-3.776538133621216,3.6151742935180664,-0.0009674530592747033,0.0008176114060916007,0.0227
-3.7365670204162598,3.485016345977783,-3.7365660667419434,3.4850306510925293,-3.7772462368011475,3.6162197589874268,-0.010589809156954288,0.010942778550088406,0.0228
-3.7359724044799805,3.484541893005371,-3.7359726428985596,3.4845428466796875,-3.7779574394226074,3.6172661781311035,-0.002390101319178939,0.002716150600463152,0.022900000000000004
-3.7354276180267334,3.48414945602417,-3.735382556915283,3.4840893745422363,-3.778669834136963,3.6183128356933594,-0.9143157601356506,0.6163999438285828,0.023
-3.7351253032684326,3.483757257461548,-3.7351253032684326,3.483757257461548,-3.779388189315796,3.619359254837036,-0.005370461381971836,0.005408956669270992,0.023100000000000002
-3.73483943939209,3.483222723007202,-3.7348406314849854,3.4832210540771484,-3.780113458633423,3.620403289794922,-0.004952641669660807,0.005040540359914303,0.023200000000000002
-3.7345869541168213,3.482743740081787,-3.7345690727233887,3.482738971710205,-3.780845880508423,3.621445655822754,-0.012119099497795105,0.008406654000282288,0.0233
-3.734241485595703,3.4822843074798584,-3.7342469692230225,3.482301950454712,-3.781585454940796,3.6224868297576904,-0.006977918557822704,0.010230201296508312,0.0234
-3.7341184616088867,3.482032299041748,-3.734292507171631,3.482059955596924,-3.7823259830474854,3.6235268115997314,-0.12046923488378525,0.09010325372219086,0.0235
-3.733476400375366,3.481785535812378,-3.7334744930267334,3.481785535812378,-3.783064603805542,3.6245689392089844,-0.003826689440757036,0.004203418735414743,0.023600000000000003
-3.732893228530884,3.4815263748168945,-3.7328946590423584,3.4815256595611572,-3.783799886703491,3.6256117820739746,-0.003970105666667223,0.004252775106579065,0.023700000000000002
-3.7325665950775146,3.4813692569732666,-3.7325668334960938,3.4813694953918457,-3.7845325469970703,3.6266558170318604,-0.0066132694482803345,0.008049597032368183,0.0238
-3.732041358947754,3.4810218811035156,-3.7320399284362793,3.4810197353363037,-3.7852678298950195,3.6276988983154297,-0.025617556646466255,0.03889058530330658,0.0239
-3.7318480014801025,3.4803683757781982,-3.7318501472473145,3.4803688526153564,-3.7860116958618164,3.628739833831787,-0.011000347323715687,0.009791025891900063,0.024
-3.7316830158233643,3.479811906814575,-3.731658458709717,3.4798128604888916,-3.786764621734619,3.6297783851623535,-0.006312057375907898,0.006580698769539595,0.0241
-3.731372117996216,3.479214906692505,-3.7313764095306396,3.4792144298553467,-3.7875239849090576,3.6308140754699707,-0.0058090416714549065,0.0045005036517977715,0.024200000000000003
-3.7310643196105957,3.478652000427246,-3.7309770584106445,3.478649139404297,-3.788287401199341,3.6318492889404297,-0.03610211983323097,0.04068654775619507,0.024300000000000002
-3.7305943965911865,3.4783809185028076,-3.7305922508239746,3.4783852100372314,-3.7890522480010986,3.6328845024108887,-0.042466823011636734,0.07401818037033081,0.0244
-3.730217456817627,3.4779865741729736,-3.7302165031433105,3.4779810905456543,-3.789818525314331,3.6339199542999268,-0.01580703631043434,0.01092700008302927,0.0245
-3.7298293113708496,3.477593183517456,-3.7298309803009033,3.4775912761688232,-3.790588855743408,3.634953498840332,-0.003545049810782075,0.003685644129291177,0.0246
-3.7295942306518555,3.477027416229248,-3.729586362838745,3.477030038833618,-3.791362762451172,3.6359848976135254,-0.00974155031144619,0.0125801470130682,0.024700000000000003
-3.729240894317627,3.4765894412994385,-3.729241132736206,3.476590633392334,-3.7921409606933594,3.637014627456665,-0.02862671948969364,0.02404330112040043,0.0248
-3.728882074356079,3.4762237071990967,-3.7288801670074463,3.476224660873413,-3.7929234504699707,3.6380434036254883,-0.01335118804126978,0.014060992747545242,0.024900000000000002
-3.7286202907562256,3.4761557579040527,-3.7286202907562256,3.4761574268341064,-3.7937095165252686,3.6390700340270996,-0.0026871522422879934,0.0037026400677859783,0.025
-3.728252410888672,3.476306438446045,-3.728252649307251,3.4763057231903076,-3.7944986820220947,3.6400957107543945,-0.002584324451163411,0.0025673205964267254,0.0251
-3.727933645248413,3.4764630794525146,-3.727937936782837,3.47646164894104,-3.7952919006347656,3.6411194801330566,-0.004141855053603649,0.005596245639026165,0.025200000000000004
-3.7278552055358887,3.476675033569336,-3.7276670932769775,3.4766786098480225,-3.796091079711914,3.6421406269073486,-0.042211540043354034,0.032393649220466614,0.0253
-3.7274670600891113,3.4769952297210693,-3.727464437484741,3.4769957065582275,-3.7968943119049072,3.6431586742401123,-0.006070219911634922,0.005348045378923416,0.025400000000000002
-3.7273671627044678,3.4772210121154785,-3.727368116378784,3.4772214889526367,-3.797701597213745,3.644174337387085,-0.0031981617212295532,0.0031724711880087852,0.0255
-3.7268788814544678,3.47719144821167,-3.7268829345703125,3.477191209793091,-3.7985129356384277,3.645188331604004,-0.005695277824997902,0.006419803015887737,0.0256
-3.7265732288360596,3.4770448207855225,-3.726649045944214,3.4770429134368896,-3.799326181411743,3.6462018489837646,-0.029013844206929207,0.029222097247838974,0.025700000000000004
-3.7260868549346924,3.4769012928009033,-3.726069450378418,3.4768965244293213,-3.800139904022217,3.647213935852051,-0.07223227620124817,0.0478987954556942,0.0258
-3.725616455078125,3.4768428802490234,-3.7256181240081787,3.4768428802490234,-3.8009564876556396,3.648224353790283,-0.021208614110946655,0.01572295092046261,0.025900000000000003
-3.725259304046631,3.4768073558807373,-3.7252628803253174,3.476793050765991,-3.8017778396606445,3.649232864379883,-0.021465668454766273,0.02713860385119915,0.026
-3.724884510040283,3.4769277572631836,-3.724888563156128,3.47693133354187,-3.8026018142700195,3.650239944458008,-0.010194092057645321,0.0110643794760108,0.0261
-3.724721908569336,3.4773263931274414,-3.724724292755127,3.4773316383361816,-3.8034298419952393,3.6512441635131836,-0.008568039163947105,0.011014063842594624,0.026200000000000005
-3.7244601249694824,3.477473735809326,-3.7244582176208496,3.4774765968322754,-3.804262638092041,3.6522457599639893,-0.014206022024154663,0.011463562957942486,0.0263
-3.7241480350494385,3.4777064323425293,-3.7241463661193848,3.4777040481567383,-3.8050994873046875,3.65324330329895,-0.004391980357468128,0.003920620307326317,0.026400000000000003
-3.7239160537719727,3.47806453704834,-3.723912239074707,3.47806715965271,-3.805941104888916,3.654237985610962,-0.003324831137433648,0.0036483730655163527,0.0265
-3.723651647567749,3.4782235622406006,-3.7236499786376953,3.4782207012176514,-3.806786298751831,3.6552300453186035,-0.010268455371260643,0.013975072652101517,0.026600000000000002
-3.723278760910034,3.478347063064575,-3.723282814025879,3.478342056274414,-3.807636260986328,3.6562187671661377,-0.012333468534052372,0.013957389630377293,0.0267
-3.722928524017334,3.478642225265503,-3.7229068279266357,3.4786477088928223,-3.808492422103882,3.6572048664093018,-0.12726430594921112,0.09899032860994339,0.0268
-3.7227280139923096,3.478923797607422,-3.722727060317993,3.47892689704895,-3.809349775314331,3.6581881046295166,-0.02957579679787159,0.024222759529948235,0.026900000000000004
-3.722383975982666,3.479145050048828,-3.7223851680755615,3.4791455268859863,-3.810210704803467,3.659167766571045,-0.004261642228811979,0.005755410064011812,0.027
-3.722172975540161,3.479138135910034,-3.722167491912842,3.4791345596313477,-3.811072826385498,3.6601455211639404,-0.009049630723893642,0.010734268464148045,0.027100000000000003
-3.7218096256256104,3.4790396690368652,-3.721815824508667,3.479041814804077,-3.8119359016418457,3.661120653152466,-0.0030355716589838266,0.0027709240093827248,0.027200000000000002
-3.7214436531066895,3.4789044857025146,-3.7214438915252686,3.478905200958252,-3.812800884246826,3.6620938777923584,-0.002696207957342267,0.0033069453202188015,0.0273
-3.7210357189178467,3.479013442993164,-3.721047878265381,3.479048490524292,-3.8136653900146484,3.663064479827881,-0.3678913712501526,0.3723096251487732,0.0274
-3.720573902130127,3.479125499725342,-3.7205851078033447,3.47912335395813,-3.814533233642578,3.664031982421875,-0.029216697439551353,0.02681758813560009,0.0275
-3.720273733139038,3.479353427886963,-3.720271110534668,3.4793293476104736,-3.8154044151306152,3.664996385574341,-0.07128720730543137,0.07838742434978485,0.027600000000000003
-3.719892978668213,3.479315757751465,-3.719891309738159,3.4793155193328857,-3.8162789344787598,3.6659584045410156,-0.0058658309280872345,0.004471418913453817,0.027700000000000002
-3.7195494174957275,3.479419708251953,-3.71954607963562,3.4794225692749023,-3.8171546459198,3.6669185161590576,-0.014263810589909554,0.011826124973595142,0.027800000000000002
-3.718926191329956,3.478874921798706,-3.7189455032348633,3.4788732528686523,-3.8180289268493652,3.667877674102783,-0.0036427555605769157,0.0048481738194823265,0.0279
-3.718503475189209,3.4783828258514404,-3.7184946537017822,3.4783871173858643,-3.8189010620117188,3.668835401535034,-0.022984467446804047,0.03782030940055847,0.028
-3.718212127685547,3.478231191635132,-3.7182085514068604,3.4782302379608154,-3.819772243499756,3.669790029525757,-0.007126463111490011,0.007768713403493166,0.0281
-3.7179176807403564,3.4785327911376953,-3.7179975509643555,3.478520393371582,-3.820645809173584,3.6707398891448975,-0.11653845012187958,0.060531627386808395,0.028200000000000003
-3.7179741859436035,3.4789669513702393,-3.717954397201538,3.4789669513702393,-3.8215250968933105,3.671685218811035,-0.03827202320098877,0.034751296043395996,0.028300000000000002
-3.717808485031128,3.4795989990234375,-3.7178146839141846,3.4795970916748047,-3.822410821914673,3.6726255416870117,-0.010410986840724945,0.007111996412277222,0.0284
-3.717458486557007,3.4798576831817627,-3.717461109161377,3.4798569679260254,-3.8233020305633545,3.67356276512146,-0.009018617682158947,0.00648118881508708,0.0285
-3.7172253131866455,3.479696750640869,-3.7172248363494873,3.4796972274780273,-3.824195384979248,3.6744964122772217,-0.003091942984610796,0.0034018191508948803,0.0286
-3.71687912940979,3.479583740234375,-3.716869354248047,3.4796090126037598,-3.825087308883667,3.6754283905029297,-0.1067223995923996,0.09009624272584915,0.028700000000000003
-3.7164220809936523,3.4791555404663086,-3.716423511505127,3.4791553020477295,-3.8259778022766113,3.676359176635742,-0.01583651266992092,0.017002198845148087,0.0288
-3.7161152362823486,3.4790003299713135,-3.7161030769348145,3.479024648666382,-3.826869010925293,3.67728590965271,-0.1154736876487732,0.09233320504426956,0.028900000000000002
-3.715904951095581,3.4790024757385254,-3.7158823013305664,3.4790241718292236,-3.827763319015503,3.6782097816467285,-0.10136572271585464,0.08734273165464401,0.029
-3.715536594390869,3.479363441467285,-3.7155351638793945,3.479365348815918,-3.828662633895874,3.679128646850586,-0.006393850781023502,0.005170402117073536,0.0291
-3.7154765129089355,3.479933977127075,-3.71547532081604,3.4799344539642334,-3.8295693397521973,3.6800432205200195,-0.009683335199952126,0.006272631697356701,0.029200000000000004
-3.7153446674346924,3.4805052280426025,-3.715331792831421,3.4805195331573486,-3.830484628677368,3.6809520721435547,-0.05554121732711792,0.08081652969121933,0.0293
-3.7152702808380127,3.480759382247925,-3.715278148651123,3.4807374477386475,-3.8314051628112793,3.681856155395508,-0.07497613877058029,0.07659385353326797,0.029400000000000003
-3.7152230739593506,3.4807915687561035,-3.7152233123779297,3.480790376663208,-3.8323278427124023,3.6827566623687744,-0.003926742821931839,0.002928008558228612,0.0295
-3.714812994003296,3.480574131011963,-3.7148122787475586,3.4805729389190674,-3.8332502841949463,3.6836531162261963,-0.012588083744049072,0.01867658644914627,0.0296
-3.714439868927002,3.4799323081970215,-3.714442014694214,3.4799301624298096,-3.834172010421753,3.6845479011535645,-0.026278890669345856,0.017271632328629494,0.029700000000000004
-3.714050769805908,3.4793317317962646,-3.714164972305298,3.4794328212738037,-3.8350915908813477,3.6854395866394043,-0.5006589293479919,0.5947824716567993,0.0298
-3.7135603427886963,3.478701114654541,-3.713815927505493,3.4787416458129883,-3.8360140323638916,3.6863293647766113,-0.3618515431880951,0.30843085050582886,0.029900000000000003
-3.7133407592773438,3.47859787940979,-3.7133381366729736,3.4785943031311035,-3.836935520172119,3.6872153282165527,-0.012047314085066319,0.008089753799140453,0.03
-3.713181495666504,3.4787938594818115,-3.7129366397857666,3.4787778854370117,-3.837862253189087,3.688096284866333,-0.023561730980873108,0.02893087826669216,0.030100000000000002
-3.7131083011627197,3.4790303707122803,-3.713108539581299,3.4790256023406982,-3.838794708251953,3.6889724731445312,-0.0029482131358236074,0.004225016571581364,0.0302
-3.7127907276153564,3.479085683822632,-3.7127890586853027,3.479077100753784,-3.8397300243377686,3.6898441314697266,-0.033124685287475586,0.028155526146292686,0.0303
-3.712636947631836,3.4787518978118896,-3.7126152515411377,3.478747606277466,-3.8406662940979004,3.690711498260498,-0.02622927725315094,0.01693006604909897,0.030400000000000003
-3.7121284008026123,3.478311777114868,-3.712128162384033,3.478311777114868,-3.8416035175323486,3.6915762424468994,-0.0032018444035202265,0.0034057029988616705,0.0305
-3.711921215057373,3.4782114028930664,-3.7119202613830566,3.47821044921875,-3.8425405025482178,3.692437171936035,-0.013940105214715004,0.014348392374813557,0.030600000000000002
-3.7117910385131836,3.478175163269043,-3.7117886543273926,3.478177309036255,-3.843479633331299,3.693293333053589,-0.007185625843703747,0.006305087823420763,0.0307
-3.7117748260498047,3.478358507156372,-3.7117788791656494,3.4783592224121094,-3.84442400932312,3.6941444873809814,-0.011184629052877426,0.009232284501194954,0.0308
-3.711758613586426,3.4786226749420166,-3.711759567260742,3.4786217212677,-3.845374584197998,3.6949899196624756,-0.02761911414563656,0.014359024353325367,0.030900000000000004
-3.711548328399658,3.4788248538970947,-3.71155047416687,3.478855609893799,-3.846332550048828,3.6958298683166504,-0.045100584626197815,0.03630857169628143,0.031
-3.7114129066467285,3.4788527488708496,-3.711411714553833,3.4788522720336914,-3.8472955226898193,3.696664571762085,-0.017725953832268715,0.012519688345491886,0.031100000000000003
-3.7111194133758545,3.479011058807373,-3.711127758026123,3.479011058807373,-3.8482630252838135,3.6974940299987793,-0.010624815709888935,0.01391806174069643,0.031200000000000002
-3.710866689682007,3.478689193725586,-3.7108664512634277,3.478692054748535,-3.8492324352264404,3.6983187198638916,-0.004663390107452869,0.0053041232749819756,0.0313
-3.7106516361236572,3.4783177375793457,-3.710641384124756,3.4783029556274414,-3.85020112991333,3.6991395950317383,-0.015700047835707664,0.02079484984278679,0.031400000000000004
-3.7104930877685547,3.4777181148529053,-3.710496425628662,3.477926731109619,-3.851168632507324,3.6999552249908447,-0.4321269989013672,0.35318756103515625,0.0315
-3.710116147994995,3.476973056793213,-3.7101168632507324,3.4769773483276367,-3.8521335124969482,3.700767993927002,-0.0216692928224802,0.024156205356121063,0.0316
-3.709770917892456,3.4764435291290283,-3.709780216217041,3.4764344692230225,-3.853097915649414,3.7015769481658936,-0.004877147264778614,0.009347964078187943,0.031700000000000006
-3.7094290256500244,3.476283073425293,-3.7094385623931885,3.4762821197509766,-3.85406494140625,3.7023797035217285,-0.002340672304853797,0.0014272183179855347,0.0318
-3.7094058990478516,3.4763896465301514,-3.7094085216522217,3.4763903617858887,-3.8550376892089844,3.7031772136688232,-0.1581372618675232,0.10245279967784882,0.031900000000000005
-3.709266424179077,3.4767391681671143,-3.7092714309692383,3.4767391681671143,-3.8560168743133545,3.7039687633514404,-0.026106862351298332,0.03305748850107193,0.032
-3.709047317504883,3.476813316345215,-3.709054946899414,3.476801633834839,-3.8570022583007812,3.7047548294067383,-0.04122968763113022,0.03470325469970703,0.032100000000000004
-3.7088139057159424,3.4764819145202637,-3.7088143825531006,3.47648286819458,-3.857988119125366,3.7055349349975586,-0.048129722476005554,0.04165587201714516,0.0322
-3.708421230316162,3.4758737087249756,-3.708474636077881,3.4758753776550293,-3.8589725494384766,3.706310749053955,-0.022974276915192604,0.017079859972000122,0.0323
-3.7081332206726074,3.4749245643615723,-3.7081334590911865,3.4749233722686768,-3.8599557876586914,3.7070837020874023,-0.013961823657155037,0.009521125815808773,0.0324
-3.7078096866607666,3.474501371383667,-3.7078161239624023,3.4745113849639893,-3.860938549041748,3.707850456237793,-0.04370960220694542,0.03768710419535637,0.0325
-3.7076361179351807,3.4745140075683594,-3.7076361179351807,3.474475860595703,-3.8619258403778076,3.7086117267608643,-0.0193997323513031,0.01816081441938877,0.032600000000000004
-3.7075257301330566,3.47501277923584,-3.7075254917144775,3.475018262863159,-3.862922191619873,3.7093656063079834,-0.006100893020629883,0.00752266775816679,0.0327
-3.7074620723724365,3.4755399227142334,-3.7074673175811768,3.475541353225708,-3.863927125930786,3.710111141204834,-0.005535064730793238,0.0046476684510707855,0.0328
-3.707430124282837,3.4754295349121094,-3.707439422607422,3.4754247665405273,-3.864936351776123,3.710850954055786,-0.015772202983498573,0.011471128091216087,0.0329
-3.70721435546875,3.4752800464630127,-3.707235336303711,3.475292444229126,-3.865948438644409,3.7115843296051025,-0.014435854740440845,0.016909699887037277,0.033
-3.7069497108459473,3.4749250411987305,-3.7068397998809814,3.475607395172119,-3.8669605255126953,3.712313175201416,-1.1956613063812256,1.3612167835235596,0.033100000000000004
-3.706666946411133,3.474792718887329,-3.7066683769226074,3.474790334701538,-3.867975950241089,3.7130346298217773,-0.03340528532862663,0.03402262181043625,0.0332
-3.7063913345336914,3.4750659465789795,-3.706402063369751,3.475053548812866,-3.868997573852539,3.713749647140503,-0.013771861791610718,0.01246375311166048,0.0333
-3.706460952758789,3.4751462936401367,-3.7064692974090576,3.4751458168029785,-3.870026111602783,3.714456558227539,-0.0021414668299257755,0.002809847705066204,0.0334
-3.7060654163360596,3.47502064704895,-3.706088066101074,3.475022554397583,-3.8710570335388184,3.7151567935943604,-0.07136806100606918,0.10549166053533554,0.0335
-3.705693006515503,3.4744462966918945,-3.7057044506073,3.4744322299957275,-3.8720884323120117,3.7158524990081787,-0.013728918507695198,0.01271714735776186,0.033600000000000005
-3.7054290771484375,3.4734373092651367,-3.7054293155670166,3.4734368324279785,-3.8731164932250977,3.716543197631836,-0.00170614430680871,0.002372193615883589,0.0337
-3.705073595046997,3.472479820251465,-3.705078125,3.472479820251465,-3.874141216278076,3.7172293663024902,-0.021184271201491356,0.030526425689458847,0.033800000000000004
-3.704709053039551,3.471937417984009,-3.7047064304351807,3.471938133239746,-3.87516450881958,3.717909574508667,-0.00206715427339077,0.0027691691648215055,0.0339
-3.7045085430145264,3.4717202186584473,-3.7045137882232666,3.47172212600708,-3.876190185546875,3.7185823917388916,-0.018450306728482246,0.009289815090596676,0.034
-3.7044148445129395,3.471428632736206,-3.7044124603271484,3.4714324474334717,-3.877218723297119,3.7192490100860596,-0.015942154452204704,0.013885663822293282,0.0341
-3.7041738033294678,3.4712471961975098,-3.704174280166626,3.4712460041046143,-3.8782498836517334,3.7199087142944336,-0.0014646188355982304,0.0009105796925723553,0.0342
-3.7036526203155518,3.470736503601074,-3.703615188598633,3.4707093238830566,-3.8792824745178223,3.7205617427825928,-0.03957613930106163,0.03748628869652748,0.034300000000000004
-3.7034964561462402,3.4703335762023926,-3.7034976482391357,3.470334768295288,-3.880314826965332,3.7212085723876953,-0.0034104976803064346,0.006535924971103668,0.0344
-3.703084707260132,3.469918727874756,-3.7030904293060303,3.4699110984802246,-3.881349563598633,3.721848964691162,-0.017302682623267174,0.020372463390231133,0.0345
-3.702914237976074,3.4698543548583984,-3.702915906906128,3.469850540161133,-3.8823866844177246,3.7224819660186768,-0.0183853916823864,0.011444101110100746,0.0346
-3.702754020690918,3.469602346420288,-3.7027058601379395,3.469606876373291,-3.8834259510040283,3.7231078147888184,-0.04611513018608093,0.047302067279815674,0.0347
-3.702263593673706,3.4690446853637695,-3.7022526264190674,3.469031810760498,-3.8844656944274902,3.723727226257324,-0.014258760958909988,0.011724415235221386,0.034800000000000005
